triangle_pos,triangle_color,pink_circle_pos,blue_circle_pos,red_circle_pos,test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Test_Trial_routine_instructions.started,text.started,key_resp_3.started,Test_Trial_routine_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,test_trial.started,test_trial.stopped,Actual_Trial_Instructions.started,actual_trial_intructions.started,key_resp_4.started,Actual_Trial_Instructions.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Real_Trials.started,Real_Trials.stopped,End_Routine.started,End_Text.started,key_resp_2.started,End_Routine.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
"(0.25, 0)",r,,0.0,"(-0.1875, 0.1875)",,,,,3,23,191,26,356.6758217500028,,,,,,,,,,,,,,,,,,,,,,,,,356.6690902499977,358.0388122500008,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, -0.25)",b,,0.0,0.0,,,,,3,24,192,44,358.0454655420035,,,,,,,,,,,,,,,,,,,,,,,,,358.0389676249906,359.2076367499976,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, -0.1875)",b,,"(0, 0.25)",0.0,,,,,3,25,193,53,359.21449604199734,,,,,,,,,,,,,,,,,,,,,,,,,359.20779899999616,360.3775757919939,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, 0.25)",r,,0.0,0.0,,,,,3,26,194,16,360.38431216699246,,,,,,,,,,,,,,,,,,,,,,,,,360.37773662499967,361.44703712499177,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, 0.1875)",g,,0.0,0.0,,,,,3,27,195,1,361.4536978749966,,,,,,,,,,,,,,,,,,,,,,,,,361.44719454199367,362.716260125002,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, -0.25)",g,,"(0.1875, 0.1875)",0.0,,,,,3,28,196,36,362.7232334589935,,,,,,,,,,,,,,,,,,,,,,,,,362.7164159590029,364.38634712499334,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, -0.1875)",g,,0.0,"(-0.25, 0)",,,,,3,29,197,11,364.3961962089961,,,,,,,,,,,,,,,,,,,,,,,,,364.38650433399016,365.95928133399866,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, -0.25)",r,,0.0,"(0.1875, 0.1875)",,,,,3,30,198,28,365.96867208399635,,,,,,,,,,,,,,,,,,,,,,,,,365.9594474589976,367.33143612499407,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, 0.1875)",r,,0.0,0.0,,,,,3,31,199,17,367.3382645419915,,,,,,,,,,,,,,,,,,,,,,,,,367.3315985419904,368.30117891699774,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.25, 0)",g,,0.0,"(-0.1875, 0.1875)",,,,,3,32,200,10,368.3080062499939,,,,,,,,,,,,,,,,,,,,,,,,,368.30134358399664,369.2703416669974,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, -0.1875)",g,,"(0, 0.25)",0.0,,,,,3,33,201,37,369.27748683399113,,,,,,,,,,,,,,,,,,,,,,,,,369.2705017499975,370.940267375001,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, 0.1875)",r,,0.0,"(0.25, 0)",,,,,3,34,202,31,370.9498052919953,,,,,,,,,,,,,,,,,,,,,,,,,370.94042625000293,372.51295216700237,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, 0.25)",g,,0.0,0.0,,,,,3,35,203,0,372.52175487499335,,,,,,,,,,,,,,,,,,,,,,,,,372.51313474999915,373.5841822090006,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, 0.1875)",b,,0.0,0.0,,,,,3,36,204,47,373.59079324999766,,,,,,,,,,,,,,,,,,,,,,,,,373.58434745899285,374.75295787499635,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.25, 0)",g,,"(-0.1875, 0.1875)",0.0,,,,,3,37,205,34,374.75967537499673,,,,,,,,,,,,,,,,,,,,,,,,,374.7531108339899,376.12203862499155,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, 0.1875)",b,,"(0.25, 0)",0.0,,,,,3,38,206,55,376.12876549999055,,,,,,,,,,,,,,,,,,,,,,,,,376.1221995840024,377.1912163340021,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, 0.1875)",g,,"(0.25, 0)",0.0,,,,,3,39,207,39,377.19761091699183,,,,,,,,,,,,,,,,,,,,,,,,,377.1913725839986,378.66024095899775,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, -0.25)",g,,0.0,0.0,,,,,3,40,208,4,378.6699229169899,,,,,,,,,,,,,,,,,,,,,,,,,378.6604014170007,379.9326835840038,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, 0.25)",g,,0.0,"(-0.1875, -0.1875)",,,,,3,41,209,8,379.9395305420039,,,,,,,,,,,,,,,,,,,,,,,,,379.9328488339961,381.70285716699436,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, -0.1875)",g,,0.0,0.0,,,,,3,42,210,3,381.71267912499025,,,,,,,,,,,,,,,,,,,,,,,,,381.70302795899624,383.1756390840019,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.25, 0)",r,,0.0,0.0,,,,,3,43,211,18,383.1825415420026,,,,,,,,,,,,,,,,,,,,,,,,,383.1757977090019,384.34490850000293,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, 0.25)",b,,0.0,0.0,,,,,3,44,212,40,384.35193245900155,,,,,,,,,,,,,,,,,,,,,,,,,384.345067000002,385.71477112499997,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, -0.1875)",b,,0.0,0.0,,,,,3,45,213,43,385.7216019589978,,,,,,,,,,,,,,,,,,,,,,,,,385.7149347499944,386.88449229199614,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.25, 0)",g,,0.0,0.0,,,,,3,46,214,6,386.89125225000316,,,,,,,,,,,,,,,,,,,,,,,,,386.8846466249961,387.95414633399923,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, 0.1875)",g,,0.0,0.0,,,,,3,47,215,7,387.9607722090004,,,,,,,,,,,,,,,,,,,,,,,,,387.9543061669974,389.72362774999056,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, -0.1875)",g,,"(-0.25, 0)",0.0,,,,,3,48,216,35,389.73281541699544,,,,,,,,,,,,,,,,,,,,,,,,,389.7238059999945,391.29592320899246,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.25, 0)",b,,0.0,0.0,,,,,3,49,217,42,391.30501654199907,,,,,,,,,,,,,,,,,,,,,,,,,391.29608133400325,392.468088374997,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, 0.1875)",g,,"(0, -0.25)",0.0,,,,,3,50,218,33,392.47488308399625,,,,,,,,,,,,,,,,,,,,,,,,,392.46825312500005,394.0381846669916,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, -0.25)",r,,0.0,0.0,,,,,3,51,219,20,394.0494892089919,,,,,,,,,,,,,,,,,,,,,,,,,394.0383487090003,395.5123685839935,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, 0.25)",b,,"(-0.1875, -0.1875)",0.0,,,,,3,52,220,48,395.5193774590007,,,,,,,,,,,,,,,,,,,,,,,,,395.51252925000153,396.8821569169959,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, -0.25)",b,,"(0.1875, 0.1875)",0.0,,,,,3,53,221,52,396.88891004199104,,,,,,,,,,,,,,,,,,,,,,,,,396.88232012499066,398.49409891699906,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, 0.1875)",b,,"(0, -0.25)",0.0,,,,,3,54,222,49,398.50193795899395,,,,,,,,,,,,,,,,,,,,,,,,,398.49425649999466,399.8646343339933,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, 0.1875)",g,,0.0,"(0.25, 0)",,,,,3,55,223,15,399.87245466699824,,,,,,,,,,,,,,,,,,,,,,,,,399.864795417001,401.1355530839937,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.1355912500003,401.1423715839919,401.1423715839919,402.2886432499945,space,1.143501958998968,None,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
